"s","o"
"https://w3id.org/arco/resource/CulturalEvent/d1992421479f012072fa46a838a0c374","1960/ 1961"
"https://w3id.org/arco/resource/CulturalEvent/dc8084653ef58292428afdd9694afdba","2004"
"https://w3id.org/arco/resource/CulturalEvent/def4b4ad46f5cccad859906dff16890f","1988"
"https://w3id.org/arco/resource/CulturalEvent/f38dfd0e41b6eda7be4580350dd2ead2","1958"
"https://w3id.org/arco/resource/CulturalEvent/fece1f5d9f62cccb3fcd69fddcf88a6f","1955"
"https://w3id.org/arco/resource/CulturalEvent/283567858951a2c2be19e113b66a55e6","1945"
"https://w3id.org/arco/resource/CulturalEvent/2861e6cbcd520146ce904a20edb2784c","1846"
"https://w3id.org/arco/resource/CulturalEvent/324877d0f1bdec4491f25a3d82055e1d","1958"
"https://w3id.org/arco/resource/CulturalEvent/3dc2844299da20661fcbb56f60cc4500","1977"
"https://w3id.org/arco/resource/CulturalEvent/5cb0340dcb853e7103beb3a5ca1e5af3","1952"
"https://w3id.org/arco/resource/CulturalEvent/7daa86b0e12b70b2d6067bc0ea8b8d0e","1967"
"https://w3id.org/arco/resource/CulturalEvent/845b901588ec5974f832438fe1d0a574","1952"
"https://w3id.org/arco/resource/CulturalEvent/8b14d5b7680d3769e9a6f888ff9fb888","1955"
"https://w3id.org/arco/resource/CulturalEvent/92508f24d91298ca64613f952c720e2d","1977"
"https://w3id.org/arco/resource/CulturalEvent/958c6bcaedf9c25dd6721924183155a7","1938"
"https://w3id.org/arco/resource/CulturalEvent/a37d3844848b8a444c08acef629a58e0","1961"
"https://w3id.org/arco/resource/CulturalEvent/acde68afc9f2cd8602bfcdf25c8b730e","1977"
"https://w3id.org/arco/resource/CulturalEvent/af2e8e8c6d0246f5ead464dc513eda9b","1951"
"https://w3id.org/arco/resource/CulturalEvent/d4e95b29bf5d0f3d1394ef6ba9d12d42","1968"
"https://w3id.org/arco/resource/CulturalEvent/d7c48c87fa20a0f250e3967183244a85","1681"
"https://w3id.org/arco/resource/CulturalEvent/dff47d20f3d4a02f61d64e706174715b","1883"
"https://w3id.org/arco/resource/CulturalEvent/ee8bd9868d3166af77bb0a66891019c9","1972"
"https://w3id.org/arco/resource/CulturalEvent/eec737176d6f6e67c9fea68fe9a8266d","1977"
"https://w3id.org/arco/resource/CulturalEvent/fff157fc31c7ddc0e907eac800fc2522","1968"
"https://w3id.org/arco/resource/CulturalEvent/0ae9271cdeec27af929660efc5fbf40e","1953"
"https://w3id.org/arco/resource/CulturalEvent/0dd9158030b1cd0b2cd587e60a872fba","1966"
"https://w3id.org/arco/resource/CulturalEvent/13980c6ed9b8719ebae995b2d147096b","1767"
"https://w3id.org/arco/resource/CulturalEvent/1bea569dce94a27b4dbc75eac88b9a77","1986"
"https://w3id.org/arco/resource/CulturalEvent/1bea569dce94a27b4dbc75eac88b9a77","1986-1987"
"https://w3id.org/arco/resource/CulturalEvent/1bea569dce94a27b4dbc75eac88b9a77","1986/ 1987"
"https://w3id.org/arco/resource/CulturalEvent/1f35613227c7af7743072896bbb97b8f","1998"
"https://w3id.org/arco/resource/CulturalEvent/20e4c30dc0c807fa780c986e022baede","1938"
"https://w3id.org/arco/resource/CulturalEvent/23e6a9d45645317b10af5940cf4959e5","1951"
"https://w3id.org/arco/resource/CulturalEvent/2bf105452682a678800e46d094f67afb","1946"
"https://w3id.org/arco/resource/CulturalEvent/48efe2e2336319c08ecf1885ea443855","1994"
"https://w3id.org/arco/resource/CulturalEvent/4b9203d9398f7f52b09d6c170fcf63d4","1952"
"https://w3id.org/arco/resource/CulturalEvent/4fc984a2c6290969bcb92f028b15755c","1964/ 1965"
"https://w3id.org/arco/resource/CulturalEvent/4fe7c06d04d90881feb3e30f2d30a2ab","2001"
"https://w3id.org/arco/resource/CulturalEvent/5d5866f2467871037682c38c95e5e74d","1932"
"https://w3id.org/arco/resource/CulturalEvent/5de312772cde3b9d132a73097a555a8b","1950"
"https://w3id.org/arco/resource/CulturalEvent/66a479c85ca91bec098048cbbe83d642","1967"
"https://w3id.org/arco/resource/CulturalEvent/6733cba198ee392ff2f3b7b530cf3a58","1961"
"https://w3id.org/arco/resource/CulturalEvent/69590e94af2897045c187eb21e8b95f5","1970"
"https://w3id.org/arco/resource/CulturalEvent/69ea9816988678254eb51940d3deac31","1990"
"https://w3id.org/arco/resource/CulturalEvent/6bdd1d8fcf372cd25b320260aecb2bf6","1930"
"https://w3id.org/arco/resource/CulturalEvent/74225bc5814d3d2357f10c1787babdd8","1962"
"https://w3id.org/arco/resource/CulturalEvent/7d36bc8245852b37f146070ffced8730","1966"
"https://w3id.org/arco/resource/CulturalEvent/8096ce04b82364a5590f2a72aca98759","1960"
"https://w3id.org/arco/resource/CulturalEvent/85f92552e35e54ab52bf91ecaa8b8a47","1959"
"https://w3id.org/arco/resource/CulturalEvent/8a7ed5c268f1812b084bb0e04f895903","2001"
"https://w3id.org/arco/resource/CulturalEvent/8ada0c06baf71fef1c2b6e820c202cb5","1987"
"https://w3id.org/arco/resource/CulturalEvent/8dca923653a80252e61fc100deafd459","1937"
"https://w3id.org/arco/resource/CulturalEvent/9bc4619e371c496bf605c7da1704910b","1953"
"https://w3id.org/arco/resource/CulturalEvent/9bc4619e371c496bf605c7da1704910b","1954"
"https://w3id.org/arco/resource/CulturalEvent/9bc4619e371c496bf605c7da1704910b","1953/ 1954"
"https://w3id.org/arco/resource/CulturalEvent/a11be3dfd75b65ff02e082ccb970efdf","1953"
"https://w3id.org/arco/resource/CulturalEvent/b1a7ad5a62449365c840d0eb166341c0","1996"
"https://w3id.org/arco/resource/CulturalEvent/b919be186f9db7aa3a435ced597abe25","1975"
"https://w3id.org/arco/resource/CulturalEvent/bc9d2496d2c6b33a3cd2014dc03404b0","2001"
"https://w3id.org/arco/resource/CulturalEvent/bf677d52dd3812a3c3705cd7cded8f62","1966"
"https://w3id.org/arco/resource/CulturalEvent/c5288e189985a8614322b5aae18f4da4","1936"
"https://w3id.org/arco/resource/CulturalEvent/c974364a12dbf59c843b3c3b006f9d36","1937"
"https://w3id.org/arco/resource/CulturalEvent/c974364a12dbf59c843b3c3b006f9d36","1961"
"https://w3id.org/arco/resource/CulturalEvent/d4a776b91c4549cb92f6128150966203","1987"
"https://w3id.org/arco/resource/CulturalEvent/d4a776b91c4549cb92f6128150966203","1988"
"https://w3id.org/arco/resource/CulturalEvent/db182167f08a604855b4b958379e84e2","1958"
"https://w3id.org/arco/resource/CulturalEvent/e817dec0ff728878d8f73dd54b3ae8dd","2003"
"https://w3id.org/arco/resource/CulturalEvent/e822c6f1e35dca2e61b9b87cad08fbe3","1963"
"https://w3id.org/arco/resource/CulturalEvent/e9dca69a27aae6c8944371cc2aed50e5","1971"
"https://w3id.org/arco/resource/CulturalEvent/eca8e064d0e049a582601f54fd24dc50","1984"
"https://w3id.org/arco/resource/CulturalEvent/f25baaa689f25abe780540358af76304","1992"
"https://w3id.org/arco/resource/CulturalEvent/f8e945cda13b259d8d0f17460da2bdc0","1977"
"https://w3id.org/arco/resource/CulturalEvent/f8e945cda13b259d8d0f17460da2bdc0","1976/ 1977"
"https://w3id.org/arco/resource/CulturalEvent/fbb3b5d1958a1ae943bb4f40eb3bb007","1954"
"https://w3id.org/arco/resource/CulturalEvent/235c67624f77308187fa0906329be009","2001"
"https://w3id.org/arco/resource/CulturalEvent/3a07c8b4cdca5c429bfbf6263e53f1b9","1988"
"https://w3id.org/arco/resource/CulturalEvent/3a07c8b4cdca5c429bfbf6263e53f1b9","22 ottobre - 30 novembre 1988"
"https://w3id.org/arco/resource/CulturalEvent/3e8c721535a7319858dcb829ff3fede4","1984"
"https://w3id.org/arco/resource/CulturalEvent/5a77945de1f032d6c2172c4fd22a3c75","1999"
"https://w3id.org/arco/resource/CulturalEvent/660271483f29d6b64992bcae8191e94f","1987"
"https://w3id.org/arco/resource/CulturalEvent/780b07ae9d55ff1e66209cd491a6d49d","2003"
"https://w3id.org/arco/resource/CulturalEvent/8e2a270b319e3877fe956ee71f5459d0","1950"
"https://w3id.org/arco/resource/CulturalEvent/af0cd327eb0aa28c50d4aad2b516b85d","2003"
"https://w3id.org/arco/resource/CulturalEvent/b8960650be84de9ee92533686ad68e57","1996"
"https://w3id.org/arco/resource/CulturalEvent/b8960650be84de9ee92533686ad68e57","5 ottobre - 1 dicembre 1996"
"https://w3id.org/arco/resource/CulturalEvent/bb34df4f3f42e1cd03b870b9178eed62","2001"
"https://w3id.org/arco/resource/CulturalEvent/bd19bab5ebc37e2b185b18f403ecf408","1895"
"https://w3id.org/arco/resource/CulturalEvent/bd19bab5ebc37e2b185b18f403ecf408","1985"
"https://w3id.org/arco/resource/CulturalEvent/bd19bab5ebc37e2b185b18f403ecf408","20 giugno - 6 ottobre 1985"
"https://w3id.org/arco/resource/CulturalEvent/c01e0122deb0f77622654559ac632630","1958"
"https://w3id.org/arco/resource/CulturalEvent/c3ee8f68c6c7e0bb2e14be3ed2d9b328","1975"
"https://w3id.org/arco/resource/CulturalEvent/e26881ad16e00484c35cf211fd104334","2010/03/01"
"https://w3id.org/arco/resource/CulturalEvent/e26881ad16e00484c35cf211fd104334","2010/09/30"
"https://w3id.org/arco/resource/CulturalEvent/06ff47ef1b39e62eb3753793859a1e14","1986"
"https://w3id.org/arco/resource/CulturalEvent/06ff47ef1b39e62eb3753793859a1e14","27 settembre - 31 dicembre 1986"
"https://w3id.org/arco/resource/CulturalEvent/0e224fd290194c8b47a0d911a2ad8e2a","1196"
"https://w3id.org/arco/resource/CulturalEvent/0e224fd290194c8b47a0d911a2ad8e2a","5 ottobre - 1 dicembre 1996"
"https://w3id.org/arco/resource/CulturalEvent/4314996a6f09f9311412f4bff2c6193c","1989"
"https://w3id.org/arco/resource/CulturalEvent/4314996a6f09f9311412f4bff2c6193c","12 settembre - 29 ottobre 1989"
"https://w3id.org/arco/resource/CulturalEvent/6e8bc96a6e8d314fc148dee33d747065","1905"
"https://w3id.org/arco/resource/CulturalEvent/70c6e60f325950774b4ccb0bf8e94075","1968"
"https://w3id.org/arco/resource/CulturalEvent/a965f86d76d7522ad8afb730cfe4b0ea","1968"
"https://w3id.org/arco/resource/CulturalEvent/bfac972c8bc5f8bbeb20d99e71602a5c","2013"
"https://w3id.org/arco/resource/CulturalEvent/688eb5991ff6efbc3975d1db5e2568d5","1984"
"https://w3id.org/arco/resource/CulturalEvent/1a302b1e8581e0c354d893d9ddd67b03","1850"
"https://w3id.org/arco/resource/CulturalEvent/27b21eec82afdc470e4355e539a73ef2","1889"
"https://w3id.org/arco/resource/CulturalEvent/3f8c116f7a3c0d896b30efd16e195f5c","1861"
"https://w3id.org/arco/resource/CulturalEvent/6b3cc8516316bd6a446c19f1a0d69390","1959"
"https://w3id.org/arco/resource/CulturalEvent/4834e03e81fbe90b0d3dcc66925bf643","1984"
"https://w3id.org/arco/resource/CulturalEvent/4834e03e81fbe90b0d3dcc66925bf643","1985"
"https://w3id.org/arco/resource/CulturalEvent/4834e03e81fbe90b0d3dcc66925bf643","1984/ 1985"
"https://w3id.org/arco/resource/CulturalEvent/5186c4bd365906737c45b3a2f2ca9af8","1977"
"https://w3id.org/arco/resource/CulturalEvent/56d04f5bf725557e823515ff83183471","1869"
"https://w3id.org/arco/resource/CulturalEvent/64756685f8c135753cb62bbb8bd34cce","1990"
"https://w3id.org/arco/resource/CulturalEvent/7d62e1abb371056cc181dc4d888918b2","1960"
"https://w3id.org/arco/resource/CulturalEvent/edc707d48208528f8dcb1344a1933551","2003"
"https://w3id.org/arco/resource/CulturalEvent/4ce294f60d041ba8a39ca9360ac374b8","1985"
"https://w3id.org/arco/resource/CulturalEvent/52680c79afb191b6569dec90488adb74","1990"
"https://w3id.org/arco/resource/CulturalEvent/7f1620331e78a0893ccb1fb21c914e5a","1975"
"https://w3id.org/arco/resource/CulturalEvent/7f1620331e78a0893ccb1fb21c914e5a","1988"
"https://w3id.org/arco/resource/CulturalEvent/898a152ee5fa3482fcb66a7e6fd27384","1970"
"https://w3id.org/arco/resource/CulturalEvent/16912baa7582dea9b2a2842c8a827afd","1992"
"https://w3id.org/arco/resource/CulturalEvent/84993a1905291409d7f355c280fa7fb6","1954"
"https://w3id.org/arco/resource/CulturalEvent/84c1cbf3831071a70fcca89b74db53fb","1982"
"https://w3id.org/arco/resource/CulturalEvent/ba6e65c8e36826d1b49bc26b8a1b37bc","2005/ 2006"
"https://w3id.org/arco/resource/CulturalEvent/bfbbeaedcd658f74a9fd0c2b8e2ddaae","1999"
"https://w3id.org/arco/resource/CulturalEvent/c0d5be7546676d5fd7fa3de8a5813f89","1948"
"https://w3id.org/arco/resource/CulturalEvent/c7aadd75a9da84af7d38ac0cef083206","1962"
"https://w3id.org/arco/resource/CulturalEvent/cdaea7595597bb0dee21f1bddc62d26c","1947"
"https://w3id.org/arco/resource/CulturalEvent/d0fdcaf363bcd0be73ed967f354367c3","1983"
"https://w3id.org/arco/resource/CulturalEvent/0bbdfd501d59dabafc572ef2d67fcb2a","2001"
"https://w3id.org/arco/resource/CulturalEvent/2e0976cf0b9e795d24d11f6cdbcbd22a","1993/ 1994"
"https://w3id.org/arco/resource/CulturalEvent/49b51aac57298768a9ead337ca5388a4","1978"
"https://w3id.org/arco/resource/CulturalEvent/49b51aac57298768a9ead337ca5388a4","1978-1979"
"https://w3id.org/arco/resource/CulturalEvent/68c99934f48b9e2be9a8ed17de4b6841","1960"
"https://w3id.org/arco/resource/CulturalEvent/786c58d96f33f7347c04df465f58aa17","1990"
"https://w3id.org/arco/resource/CulturalEvent/8b2b9d874699a7227e988a788547f57e","2003"
"https://w3id.org/arco/resource/CulturalEvent/be18d5ebf9641827223e561c4104fe74","1962"
"https://w3id.org/arco/resource/CulturalEvent/c5078550d100f56bd40f2b5d2eab2772","1935"
"https://w3id.org/arco/resource/CulturalEvent/f1fa4b9353dd8740d0993dfa574afc8b","1962"
"https://w3id.org/arco/resource/CulturalEvent/3af116325c4b21f9b717cbbd34653973","1960"
"https://w3id.org/arco/resource/CulturalEvent/994bd6a2a15663c9417c792193cbb068","1949"
"https://w3id.org/arco/resource/CulturalEvent/676b92ba90b08cef67f885abf2901c6a","2002"
"https://w3id.org/arco/resource/CulturalEvent/860a9ff38b80dc17634914a616db4403","2001"
"https://w3id.org/arco/resource/CulturalEvent/bf5246c00a2f3e80f79ee1f8128065e3","1999"
"https://w3id.org/arco/resource/CulturalEvent/d43df927f64e62eb70eaddb8dbfa0fd1","1973"
"https://w3id.org/arco/resource/CulturalEvent/da0472e9a54cc02b87955f55defb7b37","1996"
"https://w3id.org/arco/resource/CulturalEvent/e5e2408fcb00dcd2bb40b66217667c8c","2001-2002"
"https://w3id.org/arco/resource/CulturalEvent/f2877b81d586b5c7c91a23af9af70a80","1997"
"https://w3id.org/arco/resource/CulturalEvent/cbbe0130bd8c184217ee9a1177a4e5df","1926"
"https://w3id.org/arco/resource/CulturalEvent/25ec1b6abc6a46dbadc08b8963d4932b","1971"
"https://w3id.org/arco/resource/CulturalEvent/ef2f84c4ffb8b15b21d3427784bf24e4","1971"
"https://w3id.org/arco/resource/CulturalEvent/8b5f7a66185bc9bfa2404438f5259f89","1934"
"https://w3id.org/arco/resource/CulturalEvent/95616c12e59648761129aeeb2ca78dfb","1926"
"https://w3id.org/arco/resource/CulturalEvent/7b06900a9229b3b56c9c1e6bb73cdfc3","1926"
"https://w3id.org/arco/resource/CulturalEvent/d00aa3eb65e7e51344665681dd1e776c","1973"
"https://w3id.org/arco/resource/CulturalEvent/0d54186a5562a29587337abb6efb2d9e","2005"
"https://w3id.org/arco/resource/CulturalEvent/54a55bb7116bea5cff50d4913da4fd77","1997"
"https://w3id.org/arco/resource/CulturalEvent/68fc4ef09c4722878ed63f57c8813f01","1979-1980"
"https://w3id.org/arco/resource/CulturalEvent/7e5d3a8e55c74d1b97a0ccedf0e6c3ca","2002"
"https://w3id.org/arco/resource/CulturalEvent/a6207908d0750f89bab180292c884178","2000-2001"
"https://w3id.org/arco/resource/CulturalEvent/ce1e4e771468a6eac31490b3954a1615","1992"
"https://w3id.org/arco/resource/CulturalEvent/f0fbc06bca0e1d9a944e85647562323b","1979"
"https://w3id.org/arco/resource/CulturalEvent/f0fbc06bca0e1d9a944e85647562323b","1979-1980"
"https://w3id.org/arco/resource/CulturalEvent/015ae473f24f5590683e510ce51aa906","1997"
"https://w3id.org/arco/resource/CulturalEvent/22d5fb16993fbb84d0e4b2648f57debe","1997"
"https://w3id.org/arco/resource/CulturalEvent/29c3301ceb29e9bb5dc120051b161ec9","1994"
"https://w3id.org/arco/resource/CulturalEvent/569f925a18687a696840339b005c7210","1963"
"https://w3id.org/arco/resource/CulturalEvent/a5e5e49d535f7786a26da1eebe0c67d0","1997"
"https://w3id.org/arco/resource/CulturalEvent/4e55438166d6a8cc2a56b7e2399cba8e","1950"
"https://w3id.org/arco/resource/CulturalEvent/4e55438166d6a8cc2a56b7e2399cba8e","1958"
"https://w3id.org/arco/resource/CulturalEvent/4e55438166d6a8cc2a56b7e2399cba8e","1959"
"https://w3id.org/arco/resource/CulturalEvent/6f6b8ea9434517005de015bc0967932d","1997"
"https://w3id.org/arco/resource/CulturalEvent/8b49271b3be6d9104af68be4331aaa07","1978"
"https://w3id.org/arco/resource/CulturalEvent/ae5e0d71085e2175c88532839ff6ca39","1942"
"https://w3id.org/arco/resource/CulturalEvent/b3ed664e295685c140811f4b4de4949d","1983"
"https://w3id.org/arco/resource/CulturalEvent/f4177b1ee679c523a8084ae3c9dff966","1979"
"https://w3id.org/arco/resource/CulturalEvent/831ff7e7ca72410e5a584d9f3b1c4957","1853"
"https://w3id.org/arco/resource/CulturalEvent/802f24615a700b051c729834b66d3611","1878"
"https://w3id.org/arco/resource/CulturalEvent/09a53faf1a0f6321aee8e3901e343775","1935"
"https://w3id.org/arco/resource/CulturalEvent/11b3ed447b163db2cfc69ac73fce5591","1935"
"https://w3id.org/arco/resource/CulturalEvent/4d21a553e4a6b8568f76379a765cf3eb","1945"
"https://w3id.org/arco/resource/CulturalEvent/4d21a553e4a6b8568f76379a765cf3eb","1946"
"https://w3id.org/arco/resource/CulturalEvent/99daa5a1468e7dc23ab07be9becea08a","1935"
"https://w3id.org/arco/resource/CulturalEvent/b033f08a286a084e9ca7d35721e3f450","1981"
"https://w3id.org/arco/resource/CulturalEvent/c9ff8218cecaae85a5c8ae0e29caf7a4","1981"
"https://w3id.org/arco/resource/CulturalEvent/c0b680ca173731264bc42fd6513dc74f","2000"
"https://w3id.org/arco/resource/CulturalEvent/6f6c75bf321c5a0deb383c5a435d7e31","1995"
"https://w3id.org/arco/resource/CulturalEvent/06776c2d21562e5acd49b0e7950bbc73","1987"
"https://w3id.org/arco/resource/CulturalEvent/7d483b52c588ad5486a51433adb3f61f","1996"
"https://w3id.org/arco/resource/CulturalEvent/b319e0992a38ff27ce3b816c1f758686","25 Marzo - 28 Maggio 2000"
"https://w3id.org/arco/resource/CulturalEvent/beed7620174d8ed8af491ea8a866c00c","1945"
"https://w3id.org/arco/resource/CulturalEvent/d2e54393b3c725909d364f63f0b03f05","Maggio - Ottobre 1992"
"https://w3id.org/arco/resource/CulturalEvent/f1f8994e019a117cb71c30dc94aaaae9","Dic 1999 - 06 Feb 2000"
"https://w3id.org/arco/resource/CulturalEvent/f1f8994e019a117cb71c30dc94aaaae9","Dic 1999 -06 Feb 2000"
"https://w3id.org/arco/resource/CulturalEvent/16fa29e2862b8f09a5a97f8d1e65c277","1982"
"https://w3id.org/arco/resource/CulturalEvent/3962665e9e91d620677ccffd0dac9e3b","15.04.2015 - 19.07.2015"
"https://w3id.org/arco/resource/CulturalEvent/89da84ef91555bcb8e4044f62be2e5d1","12.09.2014 - 19.01.2015"
"https://w3id.org/arco/resource/CulturalEvent/c4b4cf522ca188cc96f53d0084d5408e","maggio-giugno 1954"
"https://w3id.org/arco/resource/CulturalEvent/c6305e44521ed558624e69a133693695","2006/ 2007"
"https://w3id.org/arco/resource/CulturalEvent/cfd937df815b262c7dcd86934616cccd","13.07.2013 - 23.09.2013"
"https://w3id.org/arco/resource/CulturalEvent/e608f42054555fbfdeec8ba10d45145b","Luglio - Ottobre 1992"
"https://w3id.org/arco/resource/CulturalEvent/eba27aedc666f6bbcc79ba8f3b592fb2","01 Marzo - 15 Giugno 2003"
"https://w3id.org/arco/resource/CulturalEvent/303d048ec8980dbe7d20c5d790ba8d7a","1978"
"https://w3id.org/arco/resource/CulturalEvent/3ae51261b2a199249b396736c734d580","1976"
"https://w3id.org/arco/resource/CulturalEvent/41b909259d18c785be99791eb6d9000e","1951"
"https://w3id.org/arco/resource/CulturalEvent/424957239e65b06a5366c1bcf1c694e1","1955"
"https://w3id.org/arco/resource/CulturalEvent/4bfcc7553fe968e57ed19be5d35f5894","1939"
"https://w3id.org/arco/resource/CulturalEvent/589caf2ab4752eb3922814cbb0fbf2b2","1968"
"https://w3id.org/arco/resource/CulturalEvent/58d0a8ac4048fff6ab6c60744e371970","1972"
"https://w3id.org/arco/resource/CulturalEvent/6b52acffe2673c2526775eea4267c6f6","1955"
"https://w3id.org/arco/resource/CulturalEvent/7a2472666c11b192ae4e433f0ade65fc","1954"
"https://w3id.org/arco/resource/CulturalEvent/9d86761d846b0d9bd3b84fa2f5e348ef","1964"
"https://w3id.org/arco/resource/CulturalEvent/b5ba2a37057c1219a978ffac0e5cc056","1969"
"https://w3id.org/arco/resource/CulturalEvent/c896324abad6851a36377915c6115264","1963"
"https://w3id.org/arco/resource/CulturalEvent/e805f101c35c76036f9819e3e9535413","1965"
"https://w3id.org/arco/resource/CulturalEvent/6b0d36da5c41238e0afc4f04bbe4bbe5","2011"
"https://w3id.org/arco/resource/CulturalEvent/74f71f3075da270f258456927716842b","1994"
"https://w3id.org/arco/resource/CulturalEvent/76b415508d84345d276312ae4d2cb8db","2010"
"https://w3id.org/arco/resource/CulturalEvent/998e6c8af8913ae18693859a5d9a4988","2013/2014"
"https://w3id.org/arco/resource/CulturalEvent/ae283d77c5ee33980a530d4c1b82a45c","2012"
"https://w3id.org/arco/resource/CulturalEvent/b3f44283b0f92490e1114a82f71bf516","2008"
"https://w3id.org/arco/resource/CulturalEvent/de84391c84b176e1acd3cdc6e959a99a","2011"
"https://w3id.org/arco/resource/CulturalEvent/6620b9549c2154132c313381026d2388","1945"
"https://w3id.org/arco/resource/CulturalEvent/0cfcb21d49970693542b943704d03496","1980"
"https://w3id.org/arco/resource/CulturalEvent/173f4a85b44d0c4cccf5f1a6c66bd1a5","2000"
"https://w3id.org/arco/resource/CulturalEvent/e42a4697c5ce28f16717da9a9161d4d4","1980"
"https://w3id.org/arco/resource/CulturalEvent/03ff930a3987239823d6b7c5be128b64","1981"
