,s,lat,long
5058,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372030,40.859327,14.249297
5059,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372034,40.859327,14.249297
5060,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372039,40.859327,14.249297
5061,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372044,40.859327,14.249297
5062,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372074,40.858629,14.240144
5063,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372094,40.858629,14.240144
5064,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372099,40.858629,14.240144
5065,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372104,40.858629,14.240144
5066,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372113,40.858629,14.240144
5067,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372114-1,40.858629,14.240144
5068,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372259,40.861705,14.246152
5069,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372271,40.861705,14.246152
5070,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372273,40.861705,14.246152
5071,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372277,40.861705,14.246152
5072,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372280,40.861705,14.246152
5073,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372284,40.861705,14.246152
5074,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372357,40.861705,14.246152
5075,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372362,40.861705,14.246152
5076,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372365,40.861705,14.246152
5077,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372367,40.861705,14.246152
5078,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372371,40.861705,14.246152
5079,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372373,40.861705,14.246152
5080,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372375,40.861705,14.246152
5081,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372377,40.861705,14.246152
5082,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372381,40.861705,14.246152
5083,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372382-1,40.861705,14.246152
5084,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372385-0,40.861705,14.246152
5085,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372385-2,40.861705,14.246152
5086,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372400,40.861705,14.246152
5087,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372402,40.861705,14.246152
5088,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373929,40.856908,14.254664
5089,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373932,40.856908,14.254664
5090,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373935,40.856908,14.254664
5091,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373938,40.856908,14.254664
5092,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373954,40.856908,14.254664
5093,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373981,40.856908,14.254664
5094,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373997,40.856908,14.254664
5095,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374001,40.856908,14.254664
5096,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371681,40.859327,14.249297
5097,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371686,40.859327,14.249297
5098,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371691,40.859327,14.249297
5099,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371701,40.859327,14.249297
5100,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371709,40.859327,14.249297
5101,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371710,40.859327,14.249297
5102,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371713,40.859327,14.249297
5103,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371715A,40.859327,14.249297
5104,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371715B,40.859327,14.249297
5105,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371715D,40.859327,14.249297
5106,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371715E,40.859327,14.249297
5107,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371722-1,40.859327,14.249297
5108,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371726,40.859327,14.249297
5109,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371727,40.859327,14.249297
5110,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371730,40.859327,14.249297
5111,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371731,40.859327,14.249297
5112,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371733,40.859327,14.249297
5113,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371738,40.859327,14.249297
5114,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371739,40.859327,14.249297
5115,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371744,40.859327,14.249297
5116,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371745,40.859327,14.249297
5117,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371753,40.859327,14.249297
5118,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371756,40.859327,14.249297
5119,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371757,40.859327,14.249297
5120,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371759,40.859327,14.249297
5121,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371764,40.859327,14.249297
5122,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371765,40.859327,14.249297
5123,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371768,40.859327,14.249297
5124,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371772,40.859327,14.249297
5125,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371779,40.859327,14.249297
5126,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371782,40.859327,14.249297
5127,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371784,40.859327,14.249297
5128,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371791,40.859327,14.249297
5129,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371793,40.859327,14.249297
5130,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371797,40.859327,14.249297
5131,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371798,40.859327,14.249297
5132,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371801,40.859327,14.249297
5133,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371802C,40.859327,14.249297
5134,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371802D,40.859327,14.249297
5135,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371802F,40.859327,14.249297
5136,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371808A,40.859327,14.249297
5137,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371808C,40.859327,14.249297
5138,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371825,40.859327,14.249297
5139,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371828,40.859327,14.249297
5140,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371829,40.859327,14.249297
5141,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371833,40.859327,14.249297
5142,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371835,40.859327,14.249297
5143,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371837,40.859327,14.249297
5144,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371840,40.859327,14.249297
5145,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371842,40.859327,14.249297
5146,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371845,40.859327,14.249297
5147,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371846,40.859327,14.249297
5148,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371850,40.859327,14.249297
5149,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371851-1,40.859327,14.249297
5150,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371856,40.859327,14.249297
5151,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371859,40.859327,14.249297
5152,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371860,40.859327,14.249297
5153,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371861,40.859327,14.249297
5154,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371864,40.859327,14.249297
5155,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371865,40.859327,14.249297
5156,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371867,40.859327,14.249297
5157,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371869,40.859327,14.249297
5158,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371871,40.859327,14.249297
5159,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371872,40.859327,14.249297
5160,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371874,40.859327,14.249297
5161,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371875,40.859327,14.249297
5162,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371876,40.859327,14.249297
5163,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371879,40.859327,14.249297
5164,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371881,40.859327,14.249297
5165,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371882,40.859327,14.249297
5166,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371884,40.859327,14.249297
5167,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371885,40.859327,14.249297
5168,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371890,40.859327,14.249297
5169,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371891,40.859327,14.249297
5170,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371894,40.859327,14.249297
5171,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371901,40.859327,14.249297
5172,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371905,40.859327,14.249297
5173,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371907,40.859327,14.249297
5174,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371910,40.859327,14.249297
5175,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371911,40.859327,14.249297
5176,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371912,40.859327,14.249297
5177,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371914,40.859327,14.249297
5178,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371915,40.859327,14.249297
5179,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371919,40.859327,14.249297
5180,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371920,40.859327,14.249297
5181,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371924,40.859327,14.249297
5182,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371926,40.859327,14.249297
5183,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371932,40.859327,14.249297
5184,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371935,40.859327,14.249297
5185,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371936,40.859327,14.249297
5186,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371939,40.859327,14.249297
5187,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371940,40.859327,14.249297
5188,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371942,40.859327,14.249297
5189,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371944,40.859327,14.249297
5190,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371946,40.859327,14.249297
5191,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371949,40.859327,14.249297
5192,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371950,40.859327,14.249297
5193,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371952,40.859327,14.249297
5194,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371955,40.859327,14.249297
5195,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371961,40.859327,14.249297
5196,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500371962,40.859327,14.249297
5197,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372000,40.859327,14.249297
5198,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372009,40.859327,14.249297
5199,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372017,40.859327,14.249297
5200,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372025,40.859327,14.249297
5201,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372069,40.858629,14.240144
5202,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372079,40.858629,14.240144
5203,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372082-2,40.858629,14.240144
5204,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372086,40.858629,14.240144
5205,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372088-1,40.858629,14.240144
5206,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372090-1,40.858629,14.240144
5207,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372097-1,40.858629,14.240144
5208,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372103,40.858629,14.240144
5209,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372108,40.858629,14.240144
5210,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372118,40.858629,14.240144
5211,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372120,40.858629,14.240144
5212,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372252,40.861705,14.246152
5213,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372264,40.861705,14.246152
5214,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372266,40.861705,14.246152
5215,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372268,40.861705,14.246152
5216,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372272,40.861705,14.246152
5217,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372278,40.861705,14.246152
5218,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372281,40.861705,14.246152
5219,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372286,40.861705,14.246152
5220,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372287,40.861705,14.246152
5221,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372288,40.861705,14.246152
5222,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372289,40.861705,14.246152
5223,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372290,40.861705,14.246152
5224,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372291,40.861705,14.246152
5225,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372293,40.861705,14.246152
5226,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372294,40.861705,14.246152
5227,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372295,40.861705,14.246152
5228,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372296,40.861705,14.246152
5229,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372298,40.861705,14.246152
5230,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372299,40.861705,14.246152
5231,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372300,40.861705,14.246152
5232,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372301,40.861705,14.246152
5233,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372303,40.861705,14.246152
5234,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372304,40.861705,14.246152
5235,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372306,40.861705,14.246152
5236,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372307,40.861705,14.246152
5237,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372309,40.861705,14.246152
5238,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372310,40.861705,14.246152
5239,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372311,40.861705,14.246152
5240,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372314,40.861705,14.246152
5241,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372315,40.861705,14.246152
5242,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372316,40.861705,14.246152
5243,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372317,40.861705,14.246152
5244,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372320,40.861705,14.246152
5245,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372321,40.861705,14.246152
5246,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372322,40.861705,14.246152
5247,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372325,40.861705,14.246152
5248,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372327,40.861705,14.246152
5249,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372331,40.861705,14.246152
5250,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372333,40.861705,14.246152
5251,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372334,40.861705,14.246152
5252,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372335,40.861705,14.246152
5253,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372336,40.861705,14.246152
5254,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372338,40.861705,14.246152
5255,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372339,40.861705,14.246152
5256,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372340,40.861705,14.246152
5257,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372341,40.861705,14.246152
5258,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372342,40.861705,14.246152
5259,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372343,40.861705,14.246152
5260,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372345,40.861705,14.246152
5261,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372346,40.861705,14.246152
5262,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372347,40.861705,14.246152
5263,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372348,40.861705,14.246152
5264,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372350,40.861705,14.246152
5265,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372351,40.861705,14.246152
5266,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372352,40.861705,14.246152
5267,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372353,40.861705,14.246152
5268,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372355,40.861705,14.246152
5269,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372356,40.861705,14.246152
5270,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372360,40.861705,14.246152
5271,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372366,40.861705,14.246152
5272,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372370,40.861705,14.246152
5273,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372372,40.861705,14.246152
5274,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372376,40.861705,14.246152
5275,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372378,40.861705,14.246152
5276,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372380,40.861705,14.246152
5277,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372382-0,40.861705,14.246152
5278,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500372385-1,40.861705,14.246152
5279,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373933,40.856908,14.254664
5280,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373934,40.856908,14.254664
5281,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373936-1,40.856908,14.254664
5282,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373939-0,40.856908,14.254664
5283,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373939-1,40.856908,14.254664
5284,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373942,40.856908,14.254664
5285,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373943-0,40.856908,14.254664
5286,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373943-1,40.856908,14.254664
5287,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373943-2,40.856908,14.254664
5288,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373947,40.856908,14.254664
5289,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373948,40.856908,14.254664
5290,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373949,40.856908,14.254664
5291,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373950,40.856908,14.254664
5292,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373953,40.856908,14.254664
5293,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373955,40.856908,14.254664
5294,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373958,40.856908,14.254664
5295,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373960-0,40.856908,14.254664
5296,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373966,40.856908,14.254664
5297,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373971,40.856908,14.254664
5298,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373976,40.856908,14.254664
5299,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373984,40.856908,14.254664
5300,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373989,40.856908,14.254664
5301,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373992,40.856908,14.254664
5302,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500373996,40.856908,14.254664
5303,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374006,40.856908,14.254664
5304,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374614,40.856624,14.239285
5305,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374616B,40.856624,14.239285
5306,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374617B,40.856624,14.239285
5307,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374619,40.856624,14.239285
5308,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374625,40.856624,14.239285
5309,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374627,40.856624,14.239285
5310,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374629,40.856624,14.239285
5311,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374631,40.856624,14.239285
5312,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374635,40.856624,14.239285
5313,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374637,40.856624,14.239285
5314,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375817,40.839131,14.241725
5315,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375837,40.839131,14.241725
5316,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375840,40.839131,14.241725
5317,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375845-0,40.839131,14.241725
5318,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375853,40.839131,14.241725
5319,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375862,40.839131,14.241725
5320,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375867,40.839131,14.241725
5321,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375870,40.839131,14.241725
5322,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375875,40.839131,14.241725
5323,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375878-0,40.839131,14.241725
5324,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375885,40.839131,14.241725
5325,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375898,40.839131,14.241725
5326,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375905,40.839131,14.241725
5327,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375919,40.839131,14.241725
5328,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375920,40.839131,14.241725
5329,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375925,40.839131,14.241725
5330,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375929,40.839131,14.241725
5331,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375932,40.839131,14.241725
5332,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375937,40.839131,14.241725
5333,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375940,40.839131,14.241725
5334,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375945,40.839131,14.241725
5335,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375960,40.839131,14.241725
5336,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375966,40.839131,14.241725
5337,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375970,40.839131,14.241725
5338,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375980,40.839131,14.241725
5339,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500376591,40.850863,14.256959
5340,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500376595,40.850863,14.256959
5341,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500376599,40.850863,14.256959
5342,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500376600,40.850863,14.256959
5343,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500376603,40.850863,14.256959
5344,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500376605,40.850863,14.256959
5345,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500376606,40.850863,14.256959
5346,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500376609,40.850863,14.256959
5347,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500376611,40.850863,14.256959
5348,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374612,40.856624,14.239285
5349,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374624,40.856624,14.239285
5350,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374626,40.856624,14.239285
5351,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374630,40.856624,14.239285
5352,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374632,40.856624,14.239285
5353,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374634,40.856624,14.239285
5354,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500374636,40.856624,14.239285
5355,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375807,40.839131,14.241725
5356,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375812,40.839131,14.241725
5357,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375820,40.839131,14.241725
5358,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375825-0,40.839131,14.241725
5359,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500375831-1,40.839131,14.241725
